,School ID,school_name,type,size,budget,Student ID,student_name,gender,grade,reading_score,math_score
5322,1.0,Figueroa High School,District,2949.0,1884411.0,5322,John West,M,10th,94,82
5323,1.0,Figueroa High School,District,2949.0,1884411.0,5323,Amanda Rios,F,10th,99,58
5324,1.0,Figueroa High School,District,2949.0,1884411.0,5324,Emily Evans,F,9th,98,63
5325,1.0,Figueroa High School,District,2949.0,1884411.0,5325,Jessica Hardy,F,10th,94,74
5326,1.0,Figueroa High School,District,2949.0,1884411.0,5326,Marc Rosales,M,12th,78,63
5327,1.0,Figueroa High School,District,2949.0,1884411.0,5327,Leslie Grimes,F,10th,69,86
5328,1.0,Figueroa High School,District,2949.0,1884411.0,5328,Dorothy Hansen,F,9th,95,58
5329,1.0,Figueroa High School,District,2949.0,1884411.0,5329,Sherri Murphy,F,9th,74,74
5330,1.0,Figueroa High School,District,2949.0,1884411.0,5330,Kristin Kelly,F,11th,74,63
5331,1.0,Figueroa High School,District,2949.0,1884411.0,5331,Stephanie Dunlap,F,10th,88,93
5332,1.0,Figueroa High School,District,2949.0,1884411.0,5332,Margaret Burgess,F,9th,78,68
5333,1.0,Figueroa High School,District,2949.0,1884411.0,5333,Christina Wilson,F,11th,88,63
5334,1.0,Figueroa High School,District,2949.0,1884411.0,5334,Anna Nguyen,F,11th,88,61
5335,1.0,Figueroa High School,District,2949.0,1884411.0,5335,Christopher Murray,M,9th,65,64
5336,1.0,Figueroa High School,District,2949.0,1884411.0,5336,Christopher Garcia,M,10th,97,57
5337,1.0,Figueroa High School,District,2949.0,1884411.0,5337,Michael Wood,M,9th,92,99
5338,1.0,Figueroa High School,District,2949.0,1884411.0,5338,Seth Howard,M,10th,86,94
5339,1.0,Figueroa High School,District,2949.0,1884411.0,5339,Robert Neal,M,9th,91,88
5340,1.0,Figueroa High School,District,2949.0,1884411.0,5340,Douglas Rangel,M,11th,91,67
5341,1.0,Figueroa High School,District,2949.0,1884411.0,5341,Emma Wright,F,11th,71,69
5342,1.0,Figueroa High School,District,2949.0,1884411.0,5342,Mr. Oscar Bautista,M,10th,98,56
5343,1.0,Figueroa High School,District,2949.0,1884411.0,5343,Margaret Garner,F,10th,85,95
5344,1.0,Figueroa High School,District,2949.0,1884411.0,5344,Brent Pearson,M,10th,75,91
5345,1.0,Figueroa High School,District,2949.0,1884411.0,5345,John Hudson,M,12th,69,87
5346,1.0,Figueroa High School,District,2949.0,1884411.0,5346,Gregory Thompson,M,11th,74,68
5347,1.0,Figueroa High School,District,2949.0,1884411.0,5347,Ralph Kelly,M,9th,93,55
5348,1.0,Figueroa High School,District,2949.0,1884411.0,5348,Sarah Scott,F,9th,87,94
5349,1.0,Figueroa High School,District,2949.0,1884411.0,5349,Heather Turner,F,11th,63,94
5350,1.0,Figueroa High School,District,2949.0,1884411.0,5350,Roy Page,M,11th,99,85
5351,1.0,Figueroa High School,District,2949.0,1884411.0,5351,Courtney Boyer,F,10th,92,73
5352,1.0,Figueroa High School,District,2949.0,1884411.0,5352,Sarah Camacho,F,11th,63,58
5353,1.0,Figueroa High School,District,2949.0,1884411.0,5353,Ellen Mcgee MD,F,12th,81,82
5354,1.0,Figueroa High School,District,2949.0,1884411.0,5354,Maurice Lee,M,11th,79,82
5355,1.0,Figueroa High School,District,2949.0,1884411.0,5355,Glenn Wood,M,10th,77,66
5356,1.0,Figueroa High School,District,2949.0,1884411.0,5356,Donald Becker,M,12th,85,85
5357,1.0,Figueroa High School,District,2949.0,1884411.0,5357,Michelle Roach,F,11th,71,92
5358,1.0,Figueroa High School,District,2949.0,1884411.0,5358,Dawn Hill,F,11th,67,94
5359,1.0,Figueroa High School,District,2949.0,1884411.0,5359,Ashley Stewart,F,12th,99,98
5360,1.0,Figueroa High School,District,2949.0,1884411.0,5360,Rebecca Ellis,F,12th,72,83
5361,1.0,Figueroa High School,District,2949.0,1884411.0,5361,Leroy Mayo,M,12th,94,90
5362,1.0,Figueroa High School,District,2949.0,1884411.0,5362,Cynthia Franklin,F,12th,87,80
5363,1.0,Figueroa High School,District,2949.0,1884411.0,5363,Max Gregory,M,12th,98,87
5364,1.0,Figueroa High School,District,2949.0,1884411.0,5364,Lance Moss,M,9th,82,57
5365,1.0,Figueroa High School,District,2949.0,1884411.0,5365,Franklin Schwartz,M,9th,81,75
5366,1.0,Figueroa High School,District,2949.0,1884411.0,5366,Carmen Johnson,F,12th,91,96
5367,1.0,Figueroa High School,District,2949.0,1884411.0,5367,Angela Wolf,F,12th,81,89
5368,1.0,Figueroa High School,District,2949.0,1884411.0,5368,Monica Brown,F,11th,91,74
5369,1.0,Figueroa High School,District,2949.0,1884411.0,5369,Juan Griffith,M,9th,94,59
5370,1.0,Figueroa High School,District,2949.0,1884411.0,5370,Javier Francis,M,12th,64,63
5371,1.0,Figueroa High School,District,2949.0,1884411.0,5371,Jeffrey Rubio,M,12th,69,55
5372,1.0,Figueroa High School,District,2949.0,1884411.0,5372,Samantha Kim,F,10th,90,82
5373,1.0,Figueroa High School,District,2949.0,1884411.0,5373,Drew Anderson,M,9th,99,65
5374,1.0,Figueroa High School,District,2949.0,1884411.0,5374,Ryan Simpson,M,11th,79,57
5375,1.0,Figueroa High School,District,2949.0,1884411.0,5375,Raymond Torres,M,11th,80,98
5376,1.0,Figueroa High School,District,2949.0,1884411.0,5376,Alexis Dominguez,F,12th,87,61
5377,1.0,Figueroa High School,District,2949.0,1884411.0,5377,Jerry Fuentes,M,10th,78,75
5378,1.0,Figueroa High School,District,2949.0,1884411.0,5378,Debra Johnson,F,10th,86,60
5379,1.0,Figueroa High School,District,2949.0,1884411.0,5379,Jennifer Anderson,F,9th,80,89
5380,1.0,Figueroa High School,District,2949.0,1884411.0,5380,Eric Giles,M,9th,96,86
5381,1.0,Figueroa High School,District,2949.0,1884411.0,5381,Colleen Johnson,F,9th,79,78
5382,1.0,Figueroa High School,District,2949.0,1884411.0,5382,Allison Washington,F,10th,93,71
5383,1.0,Figueroa High School,District,2949.0,1884411.0,5383,Felicia Gamble,F,10th,83,62
5384,1.0,Figueroa High School,District,2949.0,1884411.0,5384,Stephanie Vaughn,F,9th,73,83
5385,1.0,Figueroa High School,District,2949.0,1884411.0,5385,James Warner,M,10th,73,87
5386,1.0,Figueroa High School,District,2949.0,1884411.0,5386,Amanda Gill,F,10th,64,98
5387,1.0,Figueroa High School,District,2949.0,1884411.0,5387,Debra Barrett,F,10th,67,77
5388,1.0,Figueroa High School,District,2949.0,1884411.0,5388,Valerie Stone,F,10th,65,81
5389,1.0,Figueroa High School,District,2949.0,1884411.0,5389,Shawn Harris,M,9th,70,70
5390,1.0,Figueroa High School,District,2949.0,1884411.0,5390,Candace Garcia,F,12th,74,95
5391,1.0,Figueroa High School,District,2949.0,1884411.0,5391,Michael Thomas,M,12th,66,55
5392,1.0,Figueroa High School,District,2949.0,1884411.0,5392,Daniel Gilbert,M,10th,67,61
5393,1.0,Figueroa High School,District,2949.0,1884411.0,5393,Brandy Hoffman,F,12th,92,60
5394,1.0,Figueroa High School,District,2949.0,1884411.0,5394,Bryan Lopez,M,10th,93,77
5395,1.0,Figueroa High School,District,2949.0,1884411.0,5395,Clayton Coleman,M,9th,93,80
5396,1.0,Figueroa High School,District,2949.0,1884411.0,5396,Nicholas Jones,M,11th,78,95
5397,1.0,Figueroa High School,District,2949.0,1884411.0,5397,Joseph Maxwell,M,12th,69,96
5398,1.0,Figueroa High School,District,2949.0,1884411.0,5398,Sierra Smith,F,9th,86,97
5399,1.0,Figueroa High School,District,2949.0,1884411.0,5399,Penny Johnston,F,10th,78,91
5400,1.0,Figueroa High School,District,2949.0,1884411.0,5400,Jessica Reed,F,10th,99,57
5401,1.0,Figueroa High School,District,2949.0,1884411.0,5401,James Mason,M,10th,87,57
5402,1.0,Figueroa High School,District,2949.0,1884411.0,5402,Gregory Lester,M,12th,92,65
5403,1.0,Figueroa High School,District,2949.0,1884411.0,5403,Dana Wood,F,11th,67,88
5404,1.0,Figueroa High School,District,2949.0,1884411.0,5404,Jonathan Gibson,M,11th,69,79
5405,1.0,Figueroa High School,District,2949.0,1884411.0,5405,Fred Turner,M,9th,80,59
5406,1.0,Figueroa High School,District,2949.0,1884411.0,5406,Tyler Harrison,M,10th,97,94
5407,1.0,Figueroa High School,District,2949.0,1884411.0,5407,Kevin Jackson,M,11th,92,99
5408,1.0,Figueroa High School,District,2949.0,1884411.0,5408,Teresa Morgan,F,12th,86,64
5409,1.0,Figueroa High School,District,2949.0,1884411.0,5409,Jonathan Collier,M,12th,67,56
5410,1.0,Figueroa High School,District,2949.0,1884411.0,5410,Ian Thompson,M,9th,80,92
5411,1.0,Figueroa High School,District,2949.0,1884411.0,5411,Alexandra Rodriguez,F,11th,99,55
5412,1.0,Figueroa High School,District,2949.0,1884411.0,5412,Valerie Jacobs,F,10th,63,77
5413,1.0,Figueroa High School,District,2949.0,1884411.0,5413,Jeff Warren,M,11th,95,88
5414,1.0,Figueroa High School,District,2949.0,1884411.0,5414,Emily Andrews MD,F,11th,98,69
5415,1.0,Figueroa High School,District,2949.0,1884411.0,5415,Jessica Gonzalez,F,9th,82,57
5416,1.0,Figueroa High School,District,2949.0,1884411.0,5416,Cassandra Perez,F,10th,84,77
5417,1.0,Figueroa High School,District,2949.0,1884411.0,5417,Ryan Lee,M,11th,93,81
5418,1.0,Figueroa High School,District,2949.0,1884411.0,5418,Sabrina Navarro,F,11th,71,61
5419,1.0,Figueroa High School,District,2949.0,1884411.0,5419,Debbie Campbell,F,9th,95,83
5420,1.0,Figueroa High School,District,2949.0,1884411.0,5420,Janet Martin,F,9th,91,67
5421,1.0,Figueroa High School,District,2949.0,1884411.0,5421,Heather Allen,F,10th,92,61
5422,1.0,Figueroa High School,District,2949.0,1884411.0,5422,Melissa Beck,F,12th,96,70
5423,1.0,Figueroa High School,District,2949.0,1884411.0,5423,Shelby Boyer,F,9th,79,62
5424,1.0,Figueroa High School,District,2949.0,1884411.0,5424,Katrina Dalton,F,12th,95,57
5425,1.0,Figueroa High School,District,2949.0,1884411.0,5425,Samantha Ewing,F,12th,93,65
5426,1.0,Figueroa High School,District,2949.0,1884411.0,5426,Angela Murray,F,11th,87,57
5427,1.0,Figueroa High School,District,2949.0,1884411.0,5427,Lisa Smith,F,9th,90,64
5428,1.0,Figueroa High School,District,2949.0,1884411.0,5428,James Khan,M,10th,70,85
5429,1.0,Figueroa High School,District,2949.0,1884411.0,5429,Diana Martinez,F,12th,83,97
5430,1.0,Figueroa High School,District,2949.0,1884411.0,5430,Richard Williams PhD,M,9th,81,56
5431,1.0,Figueroa High School,District,2949.0,1884411.0,5431,Terri Smith,F,12th,78,79
5432,1.0,Figueroa High School,District,2949.0,1884411.0,5432,Olivia Rogers,F,12th,67,66
5433,1.0,Figueroa High School,District,2949.0,1884411.0,5433,Kelly Smith,F,9th,99,88
5434,1.0,Figueroa High School,District,2949.0,1884411.0,5434,Raymond Reed,M,9th,73,67
5435,1.0,Figueroa High School,District,2949.0,1884411.0,5435,Nicholas Ray,M,11th,87,56
5436,1.0,Figueroa High School,District,2949.0,1884411.0,5436,Karen Willis,F,9th,64,94
5437,1.0,Figueroa High School,District,2949.0,1884411.0,5437,Aaron Kelly,M,9th,82,85
5438,1.0,Figueroa High School,District,2949.0,1884411.0,5438,Jenna Jones,F,9th,90,73
5439,1.0,Figueroa High School,District,2949.0,1884411.0,5439,Linda Kelly,F,10th,66,67
5440,1.0,Figueroa High School,District,2949.0,1884411.0,5440,Danielle Hernandez,F,9th,94,87
5441,1.0,Figueroa High School,District,2949.0,1884411.0,5441,Joshua Phillips,M,10th,80,62
5442,1.0,Figueroa High School,District,2949.0,1884411.0,5442,Sheila Frank,F,9th,63,68
5443,1.0,Figueroa High School,District,2949.0,1884411.0,5443,Gary Martinez,M,10th,91,55
5444,1.0,Figueroa High School,District,2949.0,1884411.0,5444,Andrew Erickson,M,12th,78,58
5445,1.0,Figueroa High School,District,2949.0,1884411.0,5445,Mark Bell,M,11th,73,69
5446,1.0,Figueroa High School,District,2949.0,1884411.0,5446,Cindy Martinez,F,11th,90,70
5447,1.0,Figueroa High School,District,2949.0,1884411.0,5447,Bernard Farrell,M,12th,77,83
5448,1.0,Figueroa High School,District,2949.0,1884411.0,5448,Brian Wilson,M,10th,81,75
5449,1.0,Figueroa High School,District,2949.0,1884411.0,5449,Louis Johnston,M,12th,64,94
5450,1.0,Figueroa High School,District,2949.0,1884411.0,5450,Mr. Michael Baker PhD,M,9th,97,89
5451,1.0,Figueroa High School,District,2949.0,1884411.0,5451,Dr. Robert Taylor,M,11th,73,79
5452,1.0,Figueroa High School,District,2949.0,1884411.0,5452,Timothy Koch,M,9th,72,91
5453,1.0,Figueroa High School,District,2949.0,1884411.0,5453,Angela Fields,F,9th,66,55
5454,1.0,Figueroa High School,District,2949.0,1884411.0,5454,Amy Green,F,10th,98,61
5455,1.0,Figueroa High School,District,2949.0,1884411.0,5455,Erik Martin,M,11th,85,66
5456,1.0,Figueroa High School,District,2949.0,1884411.0,5456,Anthony Curry,M,12th,68,57
5457,1.0,Figueroa High School,District,2949.0,1884411.0,5457,Paul Jones,M,10th,69,70
5458,1.0,Figueroa High School,District,2949.0,1884411.0,5458,Shawn Robinson,M,11th,82,71
5459,1.0,Figueroa High School,District,2949.0,1884411.0,5459,Jimmy Foley,M,10th,93,94
5460,1.0,Figueroa High School,District,2949.0,1884411.0,5460,Jerry Baker,M,11th,83,61
5461,1.0,Figueroa High School,District,2949.0,1884411.0,5461,Karina Allen,F,10th,67,93
5462,1.0,Figueroa High School,District,2949.0,1884411.0,5462,Stephanie Hurst,F,9th,89,83
5463,1.0,Figueroa High School,District,2949.0,1884411.0,5463,Justin Mitchell,M,10th,94,81
5464,1.0,Figueroa High School,District,2949.0,1884411.0,5464,Kimberly Hansen,F,9th,75,58
5465,1.0,Figueroa High School,District,2949.0,1884411.0,5465,Jorge Ramirez,M,12th,73,85
5466,1.0,Figueroa High School,District,2949.0,1884411.0,5466,Joshua Moreno,M,11th,66,70
5467,1.0,Figueroa High School,District,2949.0,1884411.0,5467,Alexis Hubbard,F,9th,70,80
5468,1.0,Figueroa High School,District,2949.0,1884411.0,5468,Paul Larson,M,10th,77,56
5469,1.0,Figueroa High School,District,2949.0,1884411.0,5469,Laura Cobb,F,10th,72,67
5470,1.0,Figueroa High School,District,2949.0,1884411.0,5470,Shirley Wagner,F,12th,76,80
5471,1.0,Figueroa High School,District,2949.0,1884411.0,5471,Christina Valenzuela,F,12th,78,98
5472,1.0,Figueroa High School,District,2949.0,1884411.0,5472,Grace Taylor,F,9th,73,84
5473,1.0,Figueroa High School,District,2949.0,1884411.0,5473,Nancy Wolfe,F,12th,65,68
5474,1.0,Figueroa High School,District,2949.0,1884411.0,5474,Cassandra Schmidt,F,9th,95,63
5475,1.0,Figueroa High School,District,2949.0,1884411.0,5475,James Bowman,M,12th,92,67
5476,1.0,Figueroa High School,District,2949.0,1884411.0,5476,John Hill,M,12th,88,83
5477,1.0,Figueroa High School,District,2949.0,1884411.0,5477,Johnny Russell,M,9th,92,74
5478,1.0,Figueroa High School,District,2949.0,1884411.0,5478,David Estes,M,11th,73,58
5479,1.0,Figueroa High School,District,2949.0,1884411.0,5479,Julia Lewis,F,11th,95,72
5480,1.0,Figueroa High School,District,2949.0,1884411.0,5480,David Burnett,M,12th,67,64
5481,1.0,Figueroa High School,District,2949.0,1884411.0,5481,Kim Phillips,F,11th,88,55
5482,1.0,Figueroa High School,District,2949.0,1884411.0,5482,Cameron Thornton,M,9th,95,72
5483,1.0,Figueroa High School,District,2949.0,1884411.0,5483,Jeffrey Elliott,M,9th,79,93
5484,1.0,Figueroa High School,District,2949.0,1884411.0,5484,Tiffany Huber,F,12th,77,98
5485,1.0,Figueroa High School,District,2949.0,1884411.0,5485,Audrey Berry,F,10th,87,95
5486,1.0,Figueroa High School,District,2949.0,1884411.0,5486,Kevin Stevens,M,9th,91,81
5487,1.0,Figueroa High School,District,2949.0,1884411.0,5487,Matthew Le,M,9th,92,92
5488,1.0,Figueroa High School,District,2949.0,1884411.0,5488,Ronald Guerra,M,9th,96,79
5489,1.0,Figueroa High School,District,2949.0,1884411.0,5489,Jonathan Miller,M,9th,94,91
5490,1.0,Figueroa High School,District,2949.0,1884411.0,5490,Brian Vasquez,M,11th,77,80
5491,1.0,Figueroa High School,District,2949.0,1884411.0,5491,Penny Franco,F,9th,89,73
5492,1.0,Figueroa High School,District,2949.0,1884411.0,5492,Lori Gray,F,11th,79,78
5493,1.0,Figueroa High School,District,2949.0,1884411.0,5493,Jennifer Hawkins,F,10th,92,89
5494,1.0,Figueroa High School,District,2949.0,1884411.0,5494,Patricia Wilson,F,11th,71,63
5495,1.0,Figueroa High School,District,2949.0,1884411.0,5495,April Newman,F,9th,73,61
5496,1.0,Figueroa High School,District,2949.0,1884411.0,5496,Ryan Taylor,M,12th,91,91
5497,1.0,Figueroa High School,District,2949.0,1884411.0,5497,Joshua Patterson,M,12th,67,79
5498,1.0,Figueroa High School,District,2949.0,1884411.0,5498,Tommy Michael,M,9th,97,72
5499,1.0,Figueroa High School,District,2949.0,1884411.0,5499,Christopher Sharp,M,12th,98,57
5500,1.0,Figueroa High School,District,2949.0,1884411.0,5500,Christina Whitney,F,11th,75,67
5501,1.0,Figueroa High School,District,2949.0,1884411.0,5501,Stacey Walker,F,10th,66,64
5502,1.0,Figueroa High School,District,2949.0,1884411.0,5502,Bobby Fox,M,11th,66,97
5503,1.0,Figueroa High School,District,2949.0,1884411.0,5503,Donald Flynn,M,11th,71,84
5504,1.0,Figueroa High School,District,2949.0,1884411.0,5504,Michael Chan,M,12th,68,81
5505,1.0,Figueroa High School,District,2949.0,1884411.0,5505,Erin Porter,F,12th,68,80
5506,1.0,Figueroa High School,District,2949.0,1884411.0,5506,Michael Woodard,M,11th,67,78
5507,1.0,Figueroa High School,District,2949.0,1884411.0,5507,Kathleen Tapia,F,11th,87,82
5508,1.0,Figueroa High School,District,2949.0,1884411.0,5508,Kevin Cox,M,11th,99,94
5509,1.0,Figueroa High School,District,2949.0,1884411.0,5509,Michelle Smith,F,12th,83,58
5510,1.0,Figueroa High School,District,2949.0,1884411.0,5510,Michael Brady,M,9th,91,89
5511,1.0,Figueroa High School,District,2949.0,1884411.0,5511,Emily Ford,F,9th,70,93
5512,1.0,Figueroa High School,District,2949.0,1884411.0,5512,Lisa Cain,F,11th,92,62
5513,1.0,Figueroa High School,District,2949.0,1884411.0,5513,Carol Mason,F,11th,95,81
5514,1.0,Figueroa High School,District,2949.0,1884411.0,5514,Melissa Graham,F,10th,99,67
5515,1.0,Figueroa High School,District,2949.0,1884411.0,5515,Vanessa Haley,F,9th,90,81
5516,1.0,Figueroa High School,District,2949.0,1884411.0,5516,Jessica Becker,F,10th,70,83
5517,1.0,Figueroa High School,District,2949.0,1884411.0,5517,Cody Reilly,M,11th,74,94
5518,1.0,Figueroa High School,District,2949.0,1884411.0,5518,Tracy Walker,F,10th,64,83
5519,1.0,Figueroa High School,District,2949.0,1884411.0,5519,Jamie Hoover,F,9th,73,84
5520,1.0,Figueroa High School,District,2949.0,1884411.0,5520,Shelia Boyd,F,9th,85,92
5521,1.0,Figueroa High School,District,2949.0,1884411.0,5521,Jennifer Alvarez,F,12th,88,73
5522,1.0,Figueroa High School,District,2949.0,1884411.0,5522,Brittany Mendez,F,11th,94,69
5523,1.0,Figueroa High School,District,2949.0,1884411.0,5523,Amber Gardner,F,10th,92,63
5524,1.0,Figueroa High School,District,2949.0,1884411.0,5524,Stephanie Trevino,F,11th,98,57
5525,1.0,Figueroa High School,District,2949.0,1884411.0,5525,Ricky Brown,M,10th,76,84
5526,1.0,Figueroa High School,District,2949.0,1884411.0,5526,Kenneth Smith,M,9th,84,75
5527,1.0,Figueroa High School,District,2949.0,1884411.0,5527,Joseph Kim,M,12th,66,94
5528,1.0,Figueroa High School,District,2949.0,1884411.0,5528,Scott Ford,M,10th,67,85
5529,1.0,Figueroa High School,District,2949.0,1884411.0,5529,Joshua Cordova,M,9th,70,72
5530,1.0,Figueroa High School,District,2949.0,1884411.0,5530,Jose Larson,M,9th,85,86
5531,1.0,Figueroa High School,District,2949.0,1884411.0,5531,Ronnie Le,M,10th,88,92
5532,1.0,Figueroa High School,District,2949.0,1884411.0,5532,Keith Hicks,M,9th,83,97
5533,1.0,Figueroa High School,District,2949.0,1884411.0,5533,Wayne Brown,M,11th,96,70
5534,1.0,Figueroa High School,District,2949.0,1884411.0,5534,Melvin Leon,M,10th,70,92
5535,1.0,Figueroa High School,District,2949.0,1884411.0,5535,Traci Obrien DDS,F,10th,68,92
5536,1.0,Figueroa High School,District,2949.0,1884411.0,5536,Martin Lee,M,9th,90,71
5537,1.0,Figueroa High School,District,2949.0,1884411.0,5537,Douglas Blake,M,9th,64,81
5538,1.0,Figueroa High School,District,2949.0,1884411.0,5538,Michele Freeman,F,12th,87,69
5539,1.0,Figueroa High School,District,2949.0,1884411.0,5539,Isaac Johnson,M,9th,90,67
5540,1.0,Figueroa High School,District,2949.0,1884411.0,5540,Charles Blevins,M,11th,83,78
5541,1.0,Figueroa High School,District,2949.0,1884411.0,5541,Brandy Suarez,F,9th,97,66
5542,1.0,Figueroa High School,District,2949.0,1884411.0,5542,Kyle Allen,M,10th,78,73
5543,1.0,Figueroa High School,District,2949.0,1884411.0,5543,Katrina Best,F,9th,96,61
5544,1.0,Figueroa High School,District,2949.0,1884411.0,5544,Ruth Cox,F,9th,80,82
5545,1.0,Figueroa High School,District,2949.0,1884411.0,5545,Melissa Stanley,F,11th,88,99
5546,1.0,Figueroa High School,District,2949.0,1884411.0,5546,Katelyn Diaz,F,11th,84,73
5547,1.0,Figueroa High School,District,2949.0,1884411.0,5547,Carol Brown,F,10th,96,84
5548,1.0,Figueroa High School,District,2949.0,1884411.0,5548,Edward Conway,M,12th,76,76
5549,1.0,Figueroa High School,District,2949.0,1884411.0,5549,Joshua Paul,M,9th,72,94
5550,1.0,Figueroa High School,District,2949.0,1884411.0,5550,Amanda Edwards,F,9th,80,75
5551,1.0,Figueroa High School,District,2949.0,1884411.0,5551,John Torres,M,9th,80,55
5552,1.0,Figueroa High School,District,2949.0,1884411.0,5552,Richard Roberts,M,10th,96,61
5553,1.0,Figueroa High School,District,2949.0,1884411.0,5553,Joseph Acevedo,M,9th,92,83
5554,1.0,Figueroa High School,District,2949.0,1884411.0,5554,Joseph Perez,M,12th,75,56
5555,1.0,Figueroa High School,District,2949.0,1884411.0,5555,Desiree Hayden,F,10th,90,97
5556,1.0,Figueroa High School,District,2949.0,1884411.0,5556,April Rogers,F,11th,89,96
5557,1.0,Figueroa High School,District,2949.0,1884411.0,5557,John Snyder,M,12th,88,70
5558,1.0,Figueroa High School,District,2949.0,1884411.0,5558,Robert Harris MD,M,11th,87,69
5559,1.0,Figueroa High School,District,2949.0,1884411.0,5559,Daniel Cole,M,9th,72,97
5560,1.0,Figueroa High School,District,2949.0,1884411.0,5560,Bryan Garcia,M,10th,79,57
5561,1.0,Figueroa High School,District,2949.0,1884411.0,5561,Kathleen Price,F,11th,99,83
5562,1.0,Figueroa High School,District,2949.0,1884411.0,5562,Christopher Sloan,M,12th,91,83
5563,1.0,Figueroa High School,District,2949.0,1884411.0,5563,Christopher Green,M,9th,71,89
5564,1.0,Figueroa High School,District,2949.0,1884411.0,5564,Leslie Carson,F,11th,95,75
5565,1.0,Figueroa High School,District,2949.0,1884411.0,5565,Susan Brown,F,11th,67,98
5566,1.0,Figueroa High School,District,2949.0,1884411.0,5566,Amber Macias,F,11th,81,68
5567,1.0,Figueroa High School,District,2949.0,1884411.0,5567,Emily Skinner,F,9th,70,88
5568,1.0,Figueroa High School,District,2949.0,1884411.0,5568,Juan Cruz,M,12th,87,94
5569,1.0,Figueroa High School,District,2949.0,1884411.0,5569,Kimberly Romero,F,11th,80,91
5570,1.0,Figueroa High School,District,2949.0,1884411.0,5570,Andrew Pena,M,12th,87,72
5571,1.0,Figueroa High School,District,2949.0,1884411.0,5571,Jordan Schwartz,M,11th,87,79
5572,1.0,Figueroa High School,District,2949.0,1884411.0,5572,Nicole Bautista,F,11th,63,69
5573,1.0,Figueroa High School,District,2949.0,1884411.0,5573,Rachel Miller,F,9th,76,56
5574,1.0,Figueroa High School,District,2949.0,1884411.0,5574,Gary Martin,M,12th,92,84
5575,1.0,Figueroa High School,District,2949.0,1884411.0,5575,Dawn Rivera,F,10th,90,60
5576,1.0,Figueroa High School,District,2949.0,1884411.0,5576,Frederick Edwards,M,9th,83,93
5577,1.0,Figueroa High School,District,2949.0,1884411.0,5577,Eric Green,M,11th,79,65
5578,1.0,Figueroa High School,District,2949.0,1884411.0,5578,William Wright,M,9th,75,88
5579,1.0,Figueroa High School,District,2949.0,1884411.0,5579,Jennifer Salinas,F,9th,71,56
5580,1.0,Figueroa High School,District,2949.0,1884411.0,5580,Benjamin Irwin,M,11th,99,65
5581,1.0,Figueroa High School,District,2949.0,1884411.0,5581,Alfred Durham,M,9th,85,73
5582,1.0,Figueroa High School,District,2949.0,1884411.0,5582,Kyle Pearson,M,9th,69,95
5583,1.0,Figueroa High School,District,2949.0,1884411.0,5583,Calvin Burke,M,10th,69,75
5584,1.0,Figueroa High School,District,2949.0,1884411.0,5584,Aaron Mccarthy,M,10th,70,90
5585,1.0,Figueroa High School,District,2949.0,1884411.0,5585,Angela Higgins,F,12th,80,74
5586,1.0,Figueroa High School,District,2949.0,1884411.0,5586,William Peterson,M,10th,95,65
5587,1.0,Figueroa High School,District,2949.0,1884411.0,5587,Randall Martin,M,10th,71,72
5588,1.0,Figueroa High School,District,2949.0,1884411.0,5588,Carol Chambers,F,11th,81,60
5589,1.0,Figueroa High School,District,2949.0,1884411.0,5589,Carla Tucker,F,10th,71,75
5590,1.0,Figueroa High School,District,2949.0,1884411.0,5590,Tonya Hernandez,F,12th,92,81
5591,1.0,Figueroa High School,District,2949.0,1884411.0,5591,Elizabeth Myers,F,9th,70,79
5592,1.0,Figueroa High School,District,2949.0,1884411.0,5592,Robert Norman,M,10th,90,76
5593,1.0,Figueroa High School,District,2949.0,1884411.0,5593,John Wilson,M,11th,81,55
5594,1.0,Figueroa High School,District,2949.0,1884411.0,5594,Stephen Collins,M,10th,92,56
5595,1.0,Figueroa High School,District,2949.0,1884411.0,5595,Jessica Johnson,F,9th,83,64
5596,1.0,Figueroa High School,District,2949.0,1884411.0,5596,Samantha Donaldson,F,10th,99,97
5597,1.0,Figueroa High School,District,2949.0,1884411.0,5597,Zachary Torres,M,11th,66,79
5598,1.0,Figueroa High School,District,2949.0,1884411.0,5598,Joanne Robinson,F,10th,90,83
5599,1.0,Figueroa High School,District,2949.0,1884411.0,5599,Adrian Collins,M,11th,90,75
5600,1.0,Figueroa High School,District,2949.0,1884411.0,5600,Jeremiah Esparza,M,10th,70,83
5601,1.0,Figueroa High School,District,2949.0,1884411.0,5601,Jason Mckinney,M,9th,75,57
5602,1.0,Figueroa High School,District,2949.0,1884411.0,5602,Joy Barnes,F,10th,83,88
5603,1.0,Figueroa High School,District,2949.0,1884411.0,5603,Kathleen Caldwell,F,9th,81,88
5604,1.0,Figueroa High School,District,2949.0,1884411.0,5604,Lisa Cox,F,10th,65,79
5605,1.0,Figueroa High School,District,2949.0,1884411.0,5605,Patricia Griffin,F,12th,96,71
5606,1.0,Figueroa High School,District,2949.0,1884411.0,5606,Lisa Gonzales,F,11th,94,67
5607,1.0,Figueroa High School,District,2949.0,1884411.0,5607,Lisa Dickson,F,10th,81,63
5608,1.0,Figueroa High School,District,2949.0,1884411.0,5608,Tony Casey,M,10th,78,89
5609,1.0,Figueroa High School,District,2949.0,1884411.0,5609,Elizabeth Bailey,F,11th,99,98
